source_dataset,public_ground_truth,session_id,client_endpoint,server_endpoint,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000607,157.82.185.18.15066,138.118.118.168.443,79751606,46,0,46,0,0,65741,65741,0.622246,1,0,0,-1094,-1094,-2188,-2188,-2188,-2188,-2188,-1094,-1094,-2188,-2188,-2188,-1094,-1094,-2188,-2188,-2188,-1094
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000608,131.105.102.225.55606,151.69.112.244.443,79751606,9,0,9,0,0,0,0,8.101864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000609,192.27.193.197.60676,131.105.73.191.22,79751606,19,10,9,0,966,1752,2718,8.023508,14,22,0,0,-840,0,496,0,272,0,-848,0,16,0,64,0,-64,0,96,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000610,157.82.4.250.28224,52.51.57.28.443,79751606,8,8,0,0,6830,0,6830,8.002794,1,1357,1355,50,0,1353,1350,0,1365,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000611,120.84.229.3.24767,150.129.7.132.443,79751606,258,258,0,0,0,0,0,8.07797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000612,150.129.217.5.44886,3.2.246.105.443,79751606,6474,1989,4485,0,2819,23963274,23966093,4.066393,772,0,0,517,0,-115,-4284,-1293,-347,0,0,126,0,-6,-45,0,727,0,-546,-7140,-1428
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000613,157.82.224.203.57149,44.25.31.246.443,79751606,7,7,0,0,0,0,0,0.22522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000614,150.129.217.5.44878,3.2.246.105.443,79751606,2714,901,1813,0,1363,8994007,8995370,3.838627,138,0,0,517,0,-115,-2856,-2721,-338,-9,0,0,0,0,126,0,-51,0,720,0,-539
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000615,157.82.236.203.64037,52.43.121.127.443,79751606,3106,3106,0,0,2092,0,2092,8.06351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000616,163.209.146.156.65207,172.25.175.16.443,79751606,6,6,0,0,620,0,620,2.895248,1,546,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000617,150.129.111.103.60823,141.196.39.0.443,79751606,43,0,43,0,0,13200,13200,6.476805,1,-400,-400,-400,-400,-400,-400,-400,0,-400,-400,0,-400,-400,-400,-400,-400,-400,-400,-400,-400
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000618,150.129.206.147.41526,43.230.34.20.443,79751606,14,9,5,0,402,8939,9341,0.214297,3,402,0,-2776,-3671,-1940,-552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000619,157.82.4.254.4648,52.51.57.28.443,79751606,9,9,0,0,3783,0,3783,8.000991,1,189,189,1448,1448,81,189,50,0,189,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000620,163.209.134.186.57769,54.33.235.73.443,79751606,7,7,0,0,1601,0,1601,6.273663,1,354,373,0,456,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000621,223.122.189.249.43411,150.129.7.132.443,79751606,7,7,0,0,31,0,31,0.402815,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000622,157.82.4.253.6980,54.36.67.156.443,79751606,7,7,0,0,990,0,990,8.000048,1,188,188,188,50,0,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000623,203.172.161.149.49738,52.188.27.143.443,79751606,164,82,82,0,6560,0,6560,8.103139,164,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000624,150.129.217.5.44910,3.2.246.105.443,79751606,2786,825,1961,0,1371,8416357,8417728,3.778334,340,0,0,517,0,-115,-5577,-347,0,0,126,0,-6,-45,0,728,0,-547,-5712,-1428,-8568
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000625,157.82.4.194.4902,110.102.61.68.80,79751606,6,6,0,0,1077,0,1077,0.140105,1,0,0,144,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000626,157.82.4.210.52700,35.175.125.132.443,79751606,61,61,0,0,41380,0,41380,6.280641,1,62,2048,1069,62,2048,1069,62,3117,62,2048,1067,0,0,0,0,0,0,0,0,62
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000627,133.11.71.38.59820,3.236.78.212.443,79751606,6,6,0,0,1201,0,1201,0.963779,1,0,0,311,361,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000628,120.84.229.79.30837,150.129.7.132.443,79751606,330,330,0,0,0,0,0,8.077179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000629,120.84.230.69.36036,150.129.7.132.443,79751606,262,262,0,0,0,0,0,8.032027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000630,202.96.58.153.52341,54.65.221.245.443,79751606,22,8,14,0,573,6534,7107,0.66357,9,0,0,312,0,-109,-4974,-338,-9,-9,0,126,0,-6,-45,-45,0,135,-295,-352,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000631,160.161.248.171.57594,163.208.20.214.443,79751606,84,0,84,0,0,3053,3053,7.164824,1,-52,-52,-52,-52,-52,-52,0,-52,0,-52,0,-66,-62,-59,-52,0,-59,0,-96,-59
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000632,157.82.4.251.52628,52.50.15.104.443,79751606,11,11,0,0,10825,0,10825,6.923552,1,1090,1448,975,50,1448,973,0,1448,973,1448,972,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000633,133.11.49.142.63360,52.50.40.93.443,79751606,41,41,0,0,13390,0,13390,6.688188,1,0,1063,0,1041,0,528,522,0,519,0,992,0,462,0,1037,0,516,0,1064,513
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000634,131.105.223.150.53926,192.108.5.167.443,79751606,14,14,0,0,1943,0,1943,0.79045,1,0,0,272,0,0,0,0,126,0,0,236,1309,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000635,150.129.217.5.44902,3.2.246.105.443,79751606,2532,895,1637,0,1371,6002809,6004180,8.09419,192,0,0,517,0,-115,-4284,-1293,-338,-9,0,0,126,0,-6,-45,0,728,0,-547,-4284
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000636,203.172.142.31.62799,54.33.235.73.443,79751606,8,4,4,0,925,194,1119,4.48034,5,410,0,-97,0,515,0,-97,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000637,202.96.58.35.38260,170.82.113.113.443,79751606,51,0,51,0,0,1682,1682,7.614168,1,-38,-49,0,0,-43,-82,0,0,-43,-59,0,0,-43,-64,-43,0,0,0,-43,-64
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000638,157.82.4.165.11124,52.51.57.28.443,79751606,10,10,0,0,7308,0,7308,7.970924,1,792,1080,994,724,721,204,1209,0,789,795,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000639,131.105.147.81.41366,104.188.202.94.443,79751606,6,0,6,0,0,789,789,4.019864,1,0,-166,-410,0,0,-213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000640,202.96.58.152.5119,20.245.231.10.443,79751606,8,4,4,0,2058,326,2384,6.063257,5,0,578,1480,0,-326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000641,202.96.58.221.15259,199.128.173.124.443,79751606,126,0,126,0,0,314640,314640,7.140932,1,-2920,-2920,-1460,-1460,-2920,-1460,-1460,-2920,-1460,-1460,-1460,-1460,-2920,-2920,-2920,-2920,-1460,-1460,-1460,-1460
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000642,120.84.229.21.13285,150.129.7.132.443,79751606,254,254,0,0,0,0,0,8.035886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000643,15.207.44.24.30303,163.209.170.233.63474,79751606,6,3,3,0,144,64,208,0.186158,3,0,144,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000644,223.122.189.241.15606,150.129.7.132.443,79751606,16,16,0,0,0,0,0,0.105232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000645,223.122.189.84.9844,150.129.7.132.443,79751606,114,114,0,0,0,0,0,5.143878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000646,157.82.87.211.45248,52.40.108.175.443,79751606,1432,1432,0,0,300,0,300,8.023013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000647,120.84.230.146.26991,150.129.7.132.443,79751606,253,253,0,0,0,0,0,8.065227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000648,223.122.191.168.52561,150.129.7.132.443,79751606,92,92,0,0,0,0,0,0.766148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000649,160.161.245.47.27496,130.31.254.15.443,79751606,102,0,102,0,0,29637,29637,7.89196,1,-124,-232,-124,-124,-124,-714,-1460,-5,-124,-108,-124,-124,-121,0,-232,-1047,0,-494,-83,-252
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000650,120.84.229.39.8253,150.129.7.132.443,79751606,253,253,0,0,0,0,0,8.069127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000651,133.20.1.93.55601,146.181.80.183.443,79751606,312,312,0,0,0,0,0,8.017151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000652,120.84.229.90.7069,150.129.7.132.443,79751606,269,269,0,0,0,0,0,8.092032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000653,223.122.191.179.55318,150.129.7.132.443,79751606,138,138,0,0,0,0,0,3.409681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000654,203.172.135.235.4771,20.251.4.32.443,79751606,11,6,5,0,1909,1935,3844,0.348028,5,-51,0,412,1466,0,-1460,-424,0,31,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000655,150.129.217.5.44916,3.2.246.105.443,79751606,4888,1499,3389,0,2100,17948235,17950335,3.577424,458,0,0,517,0,-115,-5577,-347,0,0,0,0,126,0,-6,-45,0,728,0,-547,-5712
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000656,157.82.4.254.12540,52.207.130.25.443,79751606,7,7,0,0,6440,0,6440,8.029471,1,1076,1099,916,0,1120,1110,1119,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000657,150.129.217.5.44928,3.2.246.105.443,79751606,3431,1158,2273,0,1371,8423114,8424485,6.898569,270,0,0,517,0,-115,-5577,-347,0,0,126,0,-6,-45,0,728,0,-547,-7140,-1428,-1428
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000658,133.11.42.237.62979,116.202.76.44.443,79751606,138,138,0,0,84,0,84,8.058045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000659,120.84.229.202.16407,150.129.7.132.443,79751606,266,266,0,0,0,0,0,8.062096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000660,203.172.142.31.33906,202.123.4.149.443,79751606,8,4,4,0,754,281,1035,4.994209,6,-154,377,0,0,377,0,-127,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000661,163.209.108.22.63611,150.33.187.97.443,79751606,28,28,0,0,7278,0,7278,3.878426,1,100,793,50,50,99,116,408,125,143,737,373,140,506,164,368,299,228,104,104,936
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000662,185.0.67.65.4204,203.172.143.195.3389,79751606,8,5,3,0,838,31,869,1.597116,5,734,0,-31,66,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000663,150.129.176.139.37025,104.235.193.95.443,79751606,52,52,0,0,8282,0,8282,7.966848,1,202,101,202,202,0,303,101,202,202,101,202,101,202,101,202,101,202,101,202,202
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000664,120.84.230.138.9094,150.129.7.132.443,79751606,274,274,0,0,0,0,0,8.058925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000665,133.11.65.129.48244,34.198.82.228.443,79751606,51,51,0,0,1146,0,1146,7.972537,1,52,58,0,114,0,55,0,0,0,0,0,63,0,182,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000666,157.82.236.203.62248,3.2.122.94.443,79751606,1967,1967,0,0,1394,0,1394,8.077259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000667,163.209.186.10.54166,34.94.90.217.443,79751606,11,11,0,0,4597,0,4597,1.047213,1,0,0,64,2708,1354,447,0,24,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000668,150.129.217.5.44936,3.2.246.105.443,79751606,1884,571,1313,0,1371,9600654,9602025,4.194291,62,0,0,517,0,-115,-2856,-2721,-347,0,0,126,0,-51,0,728,0,-547,-1450,-1428,-2856
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000669,120.84.234.245.13799,150.129.7.132.443,79751606,249,249,0,0,0,0,0,8.087577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000670,202.96.58.35.48010,103.67.116.80.443,79751606,20,12,8,0,1411,3492,4903,0.015152,10,0,0,0,288,-1400,-308,-1364,0,0,0,318,-51,0,774,-369,0,0,31,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000671,163.209.170.233.63478,44.13.36.58.30303,79751606,6,6,0,0,416,0,416,0.178875,1,0,208,144,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000672,163.209.108.226.35066,170.82.244.248.443,79751606,7,7,0,0,1079,0,1079,7.234383,1,0,74,974,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000673,223.122.189.174.52433,150.129.7.132.443,79751606,140,140,0,0,0,0,0,8.047182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000674,150.129.217.5.44942,3.2.246.105.443,79751606,3869,1415,2454,0,1371,8422998,8424369,7.960448,758,0,0,517,0,-115,-4284,-1293,-347,0,0,0,126,0,-6,-45,0,728,0,-547,-7140
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000675,157.82.4.249.16926,54.46.0.168.443,79751606,8,8,0,0,2256,0,2256,7.979132,1,441,441,441,50,0,441,0,442,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000676,133.11.194.198.50774,54.33.235.73.443,79751606,6,6,0,0,803,0,803,0.580231,1,0,0,286,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000677,60.237.58.107.63704,133.11.243.39.443,79751606,6,6,0,0,582,0,582,6.518138,1,97,97,97,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000678,157.82.87.211.41238,52.41.234.72.443,79751606,1469,1469,0,0,0,0,0,7.238838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000679,157.82.4.170.51910,54.36.67.156.443,79751606,6,6,0,0,810,0,810,6.676241,1,50,0,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000680,133.11.152.198.54931,54.168.176.132.443,79751606,45,45,0,0,1258,0,1258,7.234114,1,63,0,0,55,0,64,0,57,0,55,0,63,0,56,0,0,63,58,55,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000681,202.96.58.35.48022,103.67.116.80.443,79751606,46,24,22,0,1408,54589,55997,0.016603,18,0,0,0,288,-3072,0,0,318,-51,0,771,-1397,-4117,-4104,-1368,-4104,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000682,157.82.64.213.53261,44.26.68.97.443,79751606,80,80,0,0,32872,0,32872,6.147959,1,0,0,533,519,476,541,0,555,539,0,0,1187,519,650,529,526,532,527,0,1083
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000683,106.150.177.246.41225,202.243.228.165.53,79751606,6,6,0,0,60,0,60,0.118577,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000684,170.120.63.75.54962,202.255.73.53.22,79751606,22,14,8,0,1156,1734,2890,1.479401,13,0,-42,0,12,960,0,-1080,0,48,0,-508,0,16,52,-52,0,68,-52,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000685,43.254.160.57.39512,202.233.89.199.22,79751606,20,9,11,0,252,1620,1872,4.806676,12,-1080,0,0,48,0,-436,0,16,0,52,0,-52,84,0,-52,52,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000686,120.84.229.113.14697,150.129.7.132.443,79751606,252,252,0,0,0,0,0,8.077004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000687,150.129.217.5.44956,3.2.246.105.443,79751606,5608,1742,3866,0,2101,18017007,18019108,4.534536,650,0,0,517,0,-115,-2856,-2721,-338,-9,0,126,0,-51,728,0,-547,-2856,-1428,-8568,-5712
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000688,133.11.98.182.62610,52.49.251.96.443,79751606,19,19,0,0,8289,0,8289,1.592011,1,520,518,539,523,528,522,524,467,521,517,539,522,529,522,0,532,466,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000689,223.122.189.187.13270,150.129.7.132.443,79751606,46,46,0,0,31,0,31,2.001889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000690,111.62.27.181.18982,203.172.131.32.443,79751606,237,105,132,0,0,207064,207064,8.029179,170,0,0,-1448,-1448,0,0,-1448,-1448,-1448,0,0,-1448,-1448,-1448,0,0,-1448,-1448,-1448,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000691,203.172.128.175.51769,3.97.109.24.443,79751606,22,10,12,0,3017,6039,9056,0.045731,11,0,0,0,517,0,-524,-1572,-1048,-952,-524,-524,0,0,-256,0,126,-51,0,2374,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000692,157.82.133.156.50982,18.210.24.222.443,79751606,6,6,0,0,655,0,655,0.342045,1,0,624,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000693,120.84.231.110.2044,150.129.7.132.443,79751606,269,269,0,0,0,0,0,8.086865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000694,202.96.58.35.48032,103.67.116.80.443,79751606,22,13,9,0,1457,5274,6731,0.012066,10,0,0,0,288,-1400,-308,-1364,0,0,0,318,-51,0,820,-1397,-754,0,0,0,31
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000695,150.129.217.5.44972,3.2.246.105.443,79751606,5573,1758,3815,0,2101,17683578,17685679,4.872998,636,0,0,517,0,-115,-4284,-1293,-347,0,0,126,0,-51,728,0,-547,-1428,-2856,-14280,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000696,35.146.254.167.8883,203.172.142.31.12228,79751606,41,19,22,0,627,6384,7011,7.861158,36,33,0,-379,33,-279,33,-382,33,-375,33,-277,33,-382,33,-375,33,-242,33,0,-261
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000697,120.84.234.91.7343,150.129.7.132.443,79751606,288,288,0,0,0,0,0,8.094332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000698,150.129.105.96.53452,104.188.202.162.443,79751606,68,35,33,0,56691,29519,86210,6.610927,12,-5840,-7300,-13486,-2364,0,0,0,312,508,468,0,0,0,313,506,2920,2920,2920,4380,2891
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000699,192.205.238.106.6806,52.191.180.202.443,79751606,66,66,0,0,2044,0,2044,8.05998,1,0,0,0,0,0,0,83,104,0,0,0,80,0,92,0,0,0,82,96,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000700,223.122.191.30.27407,150.129.7.132.443,79751606,70,70,0,0,0,0,0,8.050401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000701,202.96.58.62.44929,182.94.143.7.443,79751606,371,188,183,0,24289,126,24415,8.011884,320,89,0,121,0,121,0,89,0,89,0,203,0,121,98,0,0,121,98,98,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000702,157.82.4.194.29726,170.82.240.49.443,79751606,9,9,0,0,3737,0,3737,0.633726,1,0,517,0,0,93,0,1448,1679,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000703,157.82.185.172.7244,3.193.101.240.443,79751606,7,7,0,0,898,0,898,0.79422,1,0,329,0,126,195,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000704,157.82.85.218.65466,52.250.78.4.443,79751606,51,51,0,0,2474,0,2474,2.436684,1,0,494,0,0,0,0,0,495,0,0,0,0,0,0,495,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000705,157.82.4.251.23202,52.50.15.104.443,79751606,11,11,0,0,8891,0,8891,7.995534,1,1448,271,912,1448,117,1448,121,1448,115,1448,115,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000706,203.172.148.220.40106,128.246.236.87.14022,79751606,986,986,0,0,37466,0,37466,8.032463,1,22,22,66,44,22,22,22,22,22,22,44,22,44,66,22,88,66,88,22,110
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000707,133.11.48.96.64039,52.49.251.96.443,79751606,194,194,0,0,90108,0,90108,4.242866,1,587,640,0,0,597,538,0,523,544,525,509,0,529,471,0,0,636,659,0,593
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000708,203.172.148.220.40102,128.246.236.87.14022,79751606,807,807,0,0,26202,0,26202,8.031785,1,22,44,22,22,22,22,22,22,22,22,22,22,22,110,22,22,66,22,44,44
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000709,157.82.4.254.40952,54.36.67.156.443,79751606,8,8,0,0,3323,0,3323,7.996891,1,378,388,0,388,974,817,189,189,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000710,23.170.7.108.37744,150.129.7.132.443,79751606,304,0,304,0,0,1355328,1355328,0.162404,1,-4344,-1448,-3877,-6581,-2896,-1126,-5792,-1448,-2896,-981,-7240,-2237,-2896,-1448,-2574,-2896,-2896,-4344,-2896,-1448
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000711,120.84.229.24.5046,150.129.7.132.443,79751606,318,318,0,0,0,0,0,8.010023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000712,45.44.128.43.50229,133.20.253.100.993,79751606,23,0,23,0,0,6612,6612,2.792587,1,0,0,-1460,-1460,-732,-732,0,-158,-159,-159,0,-26,-409,-88,-363,-100,-100,-65,0,-401
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000713,133.11.142.39.58831,3.199.68.21.443,79751606,113,113,0,0,5498,0,5498,8.002266,1,85,81,98,0,0,0,85,96,0,0,81,0,93,0,85,90,140,0,85,95
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000714,160.161.125.85.62958,163.208.22.211.443,79751606,6,0,6,0,0,86,86,6.105228,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000715,120.84.230.225.17708,150.129.7.132.443,79751606,227,227,0,0,0,0,0,8.067945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000716,131.105.138.6.7746,151.69.112.244.443,79751606,6,0,6,0,0,1284,1284,5.952014,1,0,0,-428,-428,0,-428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
